park_code,amenity_id,amenity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp,activity_id,activity_name
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,8C495067-8E94-4D78-BBD4-3379DACF6550,Dog Sledding
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,D72206E4-6CD1-4441-A355-F8F1827466B1,Flying
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing
kefj,,,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,59.81804414,-150.106502,National Park,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,B204DE60-5A24-43DD-8902-C81625A09A74,Living History
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming
lavo,,,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,40.49354575,-121.4075993,National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,BA316D0F-92AE-4E00-8C80-DBD605DC58C3,Caving
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping
maca,,,KY,6A1737A1-6848-4087-AAF7-68A427247357,37.19760458,-86.13090198,National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave National Park,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing
meve,,,CO,BE3A981E-BB55-474D-8A0E-D711408682DC,37.23908345,-108.4624032,National Park,https://www.nps.gov/meve/index.htm,Mesa Verde National Park,46.6,73.5,13.0,29.7,18.6,29.5,45.8,56.7,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,B204DE60-5A24-43DD-8902-C81625A09A74,Living History
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing
mora,,,WA,07229CB8-8533-4669-B614-2B884779DD93,46.86075416,-121.7043885,National Park,https://www.nps.gov/mora/index.htm,Mount Rainier National Park,15.9,41.1,14.0,22.7,11.8,16.4,17.6,36.2,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food
olym,,,WA,81CFE898-AD06-4C0D-8A9B-C8D356273F0D,47.80392754,-123.6663848,National Park,https://www.nps.gov/olym/index.htm,Olympic National Park,24.6,52.8,3.3,30.2,23.2,28.7,30.5,49.5,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours
